LOGIT Link Function Parameters of {Buf S((Center, NTwin, STwin) * Winter)  p(g * t)- MCMC} Chain 1
Index,Parameter,Mean,Standard Dev.,Median,Mode,Jumps(%),Jump Size,2.5th Percntile,5th Percntile,10th Percntile,20th Percntile,80th Percntile,90th Percntile,95th Percntile,97.5th Percntile,80% Lower CI,80% Upper CI,90% Lower CI,90% Upper CI,95% Lower CI,95% Upper CI,
        11,                    ,0.0031802     ,1.7494390     ,-0.0133629    ,0.0504050     ,      52.3,   3.25119,-3.3519186    ,-2.8234673    ,-2.2296698    ,-1.4696733    ,1.4408520     ,2.2957524     ,2.8957896     ,3.4288666     ,-2.0814516    ,2.4107599     ,-2.8026282    ,2.8994647     ,-3.3598238    ,3.3877147     ,
        12,                    ,0.0260723     ,1.7802998     ,0.3602746E-003,-0.1428200    ,      47.2,   3.85441,-3.3773248    ,-2.8675896    ,-2.2562138    ,-1.4545135    ,1.5184733     ,2.2932454     ,3.0058272     ,3.5444742     ,-2.1790533    ,2.3627747     ,-2.9324602    ,2.8764112     ,-3.3339191    ,3.5529942     ,
        13,                    ,0.0229722     ,1.7808804     ,0.0179761     ,0.1460378     ,      52.0,   3.25119,-3.4477222    ,-2.8876099    ,-2.2379536    ,-1.4917409    ,1.5290087     ,2.3446606     ,2.9332924     ,3.5267207     ,-2.3146583    ,2.1955150     ,-2.9039528    ,2.8933027     ,-3.3206750    ,3.5908135     ,
        14,                    ,0.0608889     ,1.7066837     ,0.0573384     ,0.4588248     ,      46.6,   3.85441,-3.1465106    ,-2.7208500    ,-2.0896559    ,-1.4188492    ,1.4946553     ,2.2548025     ,2.8841795     ,3.4385601     ,-2.1258958    ,2.2012033     ,-2.7486241    ,2.8249013     ,-3.1543944    ,3.4127198     ,
        15,                    ,0.0581240     ,1.8030809     ,0.0655573     ,-0.2840487    ,      47.3,   3.85441,-3.4881881    ,-2.9269073    ,-2.2962311    ,-1.4988097    ,1.5747054     ,2.3760146     ,2.9875076     ,3.5725254     ,-2.3318698    ,2.3210326     ,-3.0372966    ,2.8564705     ,-3.6102984    ,3.3746791     ,
        16,                    ,-0.0077559    ,1.7426316     ,-0.0038277    ,-0.3517537    ,      35.5,   5.41737,-3.4835516    ,-2.9099483    ,-2.2697131    ,-1.5038525    ,1.4615115     ,2.1430808     ,2.8518148     ,3.4687311     ,-2.2720739    ,2.1205609     ,-3.0061936    ,2.6944374     ,-3.6383814    ,3.2668327     ,
        17,                    ,-0.0177388    ,1.7345418     ,-0.0065208    ,0.0503063     ,      32.2,   6.42250,-3.4683816    ,-2.9657324    ,-2.2260545    ,-1.4332891    ,1.4150796     ,2.2086140     ,2.7748273     ,3.3494622     ,-2.0590163    ,2.3218396     ,-2.8381912    ,2.8688314     ,-3.6040798    ,3.1623763     ,
        18,                    ,0.0033079     ,1.7868535     ,0.0045538     ,0.3497791     ,      47.1,   3.85441,-3.4731214    ,-2.9129280    ,-2.2853993    ,-1.5051983    ,1.5228712     ,2.3102087     ,2.9468185     ,3.5615143     ,-2.3243737    ,2.2573661     ,-2.8712671    ,2.9600870     ,-3.6502278    ,3.3244666     ,
        19,                    ,0.0031552     ,1.7183907     ,0.0209431     ,0.2192918     ,      31.4,   6.42250,-3.3513141    ,-2.9268836    ,-2.2202159    ,-1.4574192    ,1.4802507     ,2.1946890     ,2.7992863     ,3.3882848     ,-2.0709360    ,2.3000381     ,-3.1641621    ,2.5096824     ,-3.2668371    ,3.4381032     ,
        20,                    ,-0.0177255    ,1.7186605     ,0.0145972     ,0.5606602     ,      46.3,   3.85441,-3.4220307    ,-2.8752519    ,-2.2209163    ,-1.4313912    ,1.3655413     ,2.1756023     ,2.8630132     ,3.3608246     ,-2.0497369    ,2.3168001     ,-3.1031581    ,2.6090664     ,-3.3459498    ,3.4029571     ,
        21,                    ,0.0443227     ,1.7471921     ,0.0043658     ,-0.1728747    ,      53.2,   3.25119,-3.2770307    ,-2.7854860    ,-2.1970710    ,-1.4128042    ,1.5141070     ,2.2904007     ,2.9566941     ,3.5308126     ,-2.2676117    ,2.1792112     ,-2.7614563    ,2.9619852     ,-3.2413834    ,3.5322879     ,
        22,                    ,-5.2304999    ,0.2816215     ,-5.2335029    ,-5.2475480    ,      37.4,   0.21350,-5.7647370    ,-5.6825618    ,-5.5933830    ,-5.4787312    ,-4.9816033    ,-4.8689825    ,-4.7746278    ,-4.6767369    ,-5.5811071    ,-4.8600737    ,-5.6678562    ,-4.7679445    ,-5.7668581    ,-4.6898667    ,
        23,                    ,0.0072046     ,0.8522054     ,0.0529792     ,0.1347489     ,      42.3,   0.70275,-1.7489774    ,-1.3991109    ,-1.0909397    ,-0.6822185    ,0.7111457     ,1.0424216     ,1.3475629     ,1.6039132     ,-1.0658606    ,1.0470675     ,-1.3245530    ,1.4016117     ,-1.6043211    ,1.6729639     ,
        24,                    ,-0.6371221    ,0.6064750     ,-0.6764605    ,-0.9146558    ,      46.2,   0.35575,-1.7599972    ,-1.5949283    ,-1.3859656    ,-1.1596257    ,-0.1030969    ,0.1979361     ,0.4311154     ,0.5728343     ,-1.4280652    ,0.1504741     ,-1.6385005    ,0.3641264     ,-1.7666611    ,0.5525772     ,
        25,                    ,2.1475720     ,1.5022821     ,2.2467522     ,2.5055814     ,      33.2,   1.17098,-0.7790608    ,-0.4432769    ,0.0646221     ,0.8241795     ,3.5108177     ,3.9815126     ,4.4414000     ,4.7940701     ,0.2346418     ,4.0897803     ,-0.2593205    ,4.5818690     ,-0.7402975    ,4.7971747     ,
        26,                    ,-0.0077884    ,1.0530572     ,0.0448088     ,0.3543627     ,      49.1,   1.95117,-2.2578452    ,-1.8307632    ,-1.4045527    ,-0.8810454    ,0.9073022     ,1.2928198     ,1.6420492     ,1.8952420     ,-1.2855992    ,1.3933579     ,-1.6656237    ,1.7383364     ,-2.0847699    ,1.9970657     ,
        27,                    ,-0.0771452    ,1.3644485     ,-0.0564146    ,0.3289564     ,      24.3,   4.56955,-2.7957983    ,-2.3480876    ,-1.8306290    ,-1.2133515    ,1.0935107     ,1.6310423     ,2.1907745     ,2.5424888     ,-1.7512629    ,1.6743454     ,-2.2410256    ,2.2396550     ,-2.6162475    ,2.6467241     ,
        28,                    ,3.6151111     ,0.2703550     ,3.6097809     ,3.5903331     ,      42.4,   0.21350,3.0943475     ,3.1775005     ,3.2723557     ,3.3814894     ,3.8334187     ,3.9602557     ,4.0726367     ,4.1666904     ,3.2681586     ,3.9526004     ,3.1609803     ,4.0397546     ,3.0905707     ,4.1511785     ,
        29,                    ,-0.5452915    ,0.4466459     ,-0.5239392    ,-0.4405770    ,      36.4,   0.98772,-1.4502386    ,-1.2736462    ,-1.1143413    ,-0.9209626    ,-0.1653179    ,0.0148747     ,0.1634351     ,0.2672503     ,-1.1210973    ,0.0011041     ,-1.1958072    ,0.2279580     ,-1.4509884    ,0.2625932     ,
        30,                    ,0.5078135     ,0.3213001     ,0.5115608     ,0.4631936     ,      47.1,   0.42175,-0.1208567    ,-0.0173402    ,0.0901151     ,0.2221105     ,0.7850107     ,0.9287502     ,1.0451777     ,1.1143203     ,0.0418070     ,0.8779224     ,0.0119046     ,1.0637690     ,-0.1017476    ,1.1304133     ,
        31,                    ,2.1180244     ,1.4273030     ,1.9831253     ,1.6066306     ,      33.6,   1.17098,-0.5461846    ,-0.1793752    ,0.2874668     ,0.8368003     ,3.4239561     ,4.0226943     ,4.4346736     ,4.8701545     ,0.4228679     ,4.0993694     ,-0.0234472    ,4.5678249     ,-0.7507987    ,4.5470209     ,
        32,                    ,-1.6075466    ,1.3248431     ,-1.5942596    ,-1.6097197    ,      40.9,   3.25119,-4.2995590    ,-3.7960390    ,-3.2979769    ,-2.7269259    ,-0.4853712    ,0.1082180     ,0.5381893     ,0.9296513     ,-3.2510645    ,0.1241579     ,-3.7221443    ,0.5606585     ,-4.1214683    ,1.0383811     ,
        33,                    ,-0.0217738    ,1.7748728     ,-0.0161966    ,-0.0722470    ,      47.2,   3.85441,-3.4785771    ,-2.8988844    ,-2.2950026    ,-1.5291242    ,1.4469943     ,2.2455354     ,2.9047502     ,3.3967957     ,-2.3150586    ,2.1964429     ,-2.9849904    ,2.7710254     ,-3.5418307    ,3.3176637     ,
        34,                    ,0.0223760     ,1.7605004     ,0.0257331     ,-0.0390048    ,      37.2,   5.41737,-3.4455052    ,-2.8613740    ,-2.2249692    ,-1.4240953    ,1.4847093     ,2.2495415     ,2.8939102     ,3.5362785     ,-2.2757054    ,2.1778411     ,-2.9989497    ,2.7230680     ,-3.3555452    ,3.5651868     ,
        35,                    ,1.3686660     ,1.2885647     ,1.4231953     ,1.6953687     ,      38.5,   3.25119,-1.3519314    ,-0.8210285    ,-0.3090144    ,0.2626800     ,2.4635625     ,2.9776900     ,3.4110330     ,3.8054624     ,-0.2426634    ,3.0236551     ,-0.7131460    ,3.4740253     ,-1.4562884    ,3.6305504     ,
        36,                    ,1.0038501     ,1.0206810     ,1.0126876     ,1.1839791     ,      48.3,   1.64581,-1.0445841    ,-0.7211720    ,-0.3043157    ,0.1665768     ,1.8629125     ,2.2800218     ,2.6689867     ,2.9786111     ,-0.1565223    ,2.3808666     ,-0.6023472    ,2.7567037     ,-0.9226310    ,3.0577012     ,
        37,                    ,0.0250316     ,1.7377483     ,0.0388444     ,0.4634707     ,      36.6,   5.41737,-3.3850627    ,-2.8132147    ,-2.1651449    ,-1.4132181    ,1.4382452     ,2.2319266     ,2.8758824     ,3.4422592     ,-2.2623009    ,2.1072121     ,-2.6923848    ,2.9489645     ,-3.3899970    ,3.3801145     ,
        38,                    ,0.0081159     ,1.7163125     ,-0.0059279    ,-0.1025536    ,      51.7,   3.25119,-3.3074480    ,-2.8091151    ,-2.2411658    ,-1.4576873    ,1.4852591     ,2.2067501     ,2.8727990     ,3.3680586     ,-2.1053371    ,2.3036661     ,-2.6787925    ,2.9557209     ,-3.3519052    ,3.2365304     ,
        39,                    ,-0.2188073    ,1.4488076     ,-0.1930057    ,-0.0655256    ,      47.6,   1.95117,-3.0848502    ,-2.5952589    ,-2.0521122    ,-1.4336851    ,1.0196731     ,1.6200606     ,2.1047296     ,2.5404799     ,-1.9126344    ,1.7263561     ,-2.7106474    ,1.9391718     ,-2.8855850    ,2.6523776     ,
        40,                    ,-0.3291642    ,0.5487265     ,-0.3120905    ,-0.1986193    ,      48.9,   0.42175,-1.3941250    ,-1.2670497    ,-1.0480354    ,-0.8164465    ,0.1461622     ,0.3789711     ,0.5596552     ,0.7143060     ,-1.0591399    ,0.3617885     ,-1.2695404    ,0.5485433     ,-1.3941250    ,0.7125451     ,
        41,                    ,0.2340158     ,0.8155698     ,0.2648118     ,0.4180274     ,      34.7,   1.95117,-1.3814642    ,-1.1308483    ,-0.8024983    ,-0.4422393    ,0.9179691     ,1.2997307     ,1.5435466     ,1.7680695     ,-0.7293391    ,1.3509002     ,-1.1546175    ,1.5011193     ,-1.3843158    ,1.7320783     ,
        42,                    ,0.4814798     ,0.5932848     ,0.4821723     ,0.2788430     ,      38.7,   0.98772,-0.7190387    ,-0.5189888    ,-0.2550593    ,-0.0219714    ,0.9903247     ,1.2485882     ,1.4360393     ,1.6450380     ,-0.2296380    ,1.2698434     ,-0.4674427    ,1.4729266     ,-0.7651924    ,1.5721596     ,
,-2log Likelihood    ,44341.988     ,5.9967237     ,44341.392     ,44339.854     ,
,-2log Likelihood for means of beta estimates =   44332.396     
,DIC =   44351.581     
Real Function Parameters of {Buf S((Center, NTwin, STwin) * Winter)  p(g * t)- MCMC} Chain 1
Index,Parameter,Mean,Standard Dev.,Median,Mode,2.5th Percntile,5th Percntile,10th Percntile,20th Percntile,80th Percntile,90th Percntile,95th Percntile,97.5th Percntile,80% Lower CI,80% Upper CI,90% Lower CI,90% Upper CI,95% Lower CI,95% Upper CI,
         1,Phi                 ,0.6465180     ,0.1375829     ,0.6387402     ,0.6169405     ,0.4131383     ,0.4339386     ,0.4656621     ,0.5185382     ,0.7657527     ,0.8341531     ,0.8914275     ,0.9399788     ,0.4474873     ,0.8057250     ,0.4149543     ,0.8598489     ,0.3895756     ,0.9070691     ,
         2,Phi                 ,0.6465180     ,0.1375829     ,0.6387402     ,0.6169405     ,0.4131383     ,0.4339386     ,0.4656621     ,0.5185382     ,0.7657527     ,0.8341531     ,0.8914275     ,0.9399788     ,0.4474873     ,0.8057250     ,0.4149543     ,0.8598489     ,0.3895756     ,0.9070691     ,
         3,Phi                 ,0.6465180     ,0.1375829     ,0.6387402     ,0.6169405     ,0.4131383     ,0.4339386     ,0.4656621     ,0.5185382     ,0.7657527     ,0.8341531     ,0.8914275     ,0.9399788     ,0.4474873     ,0.8057250     ,0.4149543     ,0.8598489     ,0.3895756     ,0.9070691     ,
         4,Phi                 ,0.7747482     ,0.2356985     ,0.8758332     ,0.9664188     ,0.1809681     ,0.2594511     ,0.3774027     ,0.5830477     ,0.9609794     ,0.9787913     ,0.9891390     ,0.9944173     ,0.5829808     ,0.9986442     ,0.3774027     ,0.9987140     ,0.2594511     ,0.9987140     ,
         5,Phi                 ,0.6465180     ,0.1375829     ,0.6387402     ,0.6169405     ,0.4131383     ,0.4339386     ,0.4656621     ,0.5185382     ,0.7657527     ,0.8341531     ,0.8914275     ,0.9399788     ,0.4474873     ,0.8057250     ,0.4149543     ,0.8598489     ,0.3895756     ,0.9070691     ,
         6,Phi                 ,0.6465180     ,0.1375829     ,0.6387402     ,0.6169405     ,0.4131383     ,0.4339386     ,0.4656621     ,0.5185382     ,0.7657527     ,0.8341531     ,0.8914275     ,0.9399788     ,0.4474873     ,0.8057250     ,0.4149543     ,0.8598489     ,0.3895756     ,0.9070691     ,
         7,Phi                 ,0.6465180     ,0.1375829     ,0.6387402     ,0.6169405     ,0.4131383     ,0.4339386     ,0.4656621     ,0.5185382     ,0.7657527     ,0.8341531     ,0.8914275     ,0.9399788     ,0.4474873     ,0.8057250     ,0.4149543     ,0.8598489     ,0.3895756     ,0.9070691     ,
         8,Phi                 ,0.9354895     ,0.0566564     ,0.9483889     ,0.9999936     ,0.8066812     ,0.8314069     ,0.8533775     ,0.8825953     ,0.9914664     ,0.9977342     ,0.9991909     ,0.9996890     ,0.8826022     ,0.9999936     ,0.8533850     ,0.9999936     ,0.8314887     ,0.9999936     ,
         9,Phi                 ,0.9354895     ,0.0566564     ,0.9483889     ,0.9999936     ,0.8066812     ,0.8314069     ,0.8533775     ,0.8825953     ,0.9914664     ,0.9977342     ,0.9991909     ,0.9996890     ,0.8826022     ,0.9999936     ,0.8533850     ,0.9999936     ,0.8314887     ,0.9999936     ,
        10,Phi                 ,0.9354895     ,0.0566564     ,0.9483889     ,0.9999936     ,0.8066812     ,0.8314069     ,0.8533775     ,0.8825953     ,0.9914664     ,0.9977342     ,0.9991909     ,0.9996890     ,0.8826022     ,0.9999936     ,0.8533850     ,0.9999936     ,0.8314887     ,0.9999936     ,
        11,Phi                 ,0.9361483     ,0.0731003     ,0.9620664     ,0.9999852     ,0.7215403     ,0.7807638     ,0.8401051     ,0.8903878     ,0.9920430     ,0.9965933     ,0.9982363     ,0.9990178     ,0.8903878     ,0.9999622     ,0.8403349     ,0.9999852     ,0.7808102     ,0.9999852     ,
        12,Phi                 ,0.9354895     ,0.0566564     ,0.9483889     ,0.9999936     ,0.8066812     ,0.8314069     ,0.8533775     ,0.8825953     ,0.9914664     ,0.9977342     ,0.9991909     ,0.9996890     ,0.8826022     ,0.9999936     ,0.8533850     ,0.9999936     ,0.8314887     ,0.9999936     ,
        13,Phi                 ,0.9354895     ,0.0566564     ,0.9483889     ,0.9999936     ,0.8066812     ,0.8314069     ,0.8533775     ,0.8825953     ,0.9914664     ,0.9977342     ,0.9991909     ,0.9996890     ,0.8826022     ,0.9999936     ,0.8533850     ,0.9999936     ,0.8314887     ,0.9999936     ,
        14,Phi                 ,0.9354895     ,0.0566564     ,0.9483889     ,0.9999936     ,0.8066812     ,0.8314069     ,0.8533775     ,0.8825953     ,0.9914664     ,0.9977342     ,0.9991909     ,0.9996890     ,0.8826022     ,0.9999936     ,0.8533850     ,0.9999936     ,0.8314887     ,0.9999936     ,
        15,Phi                 ,0.9639300     ,0.0221237     ,0.9669845     ,0.9808114     ,0.9139610     ,0.9224377     ,0.9333536     ,0.9452294     ,0.9838299     ,0.9904791     ,0.9948381     ,0.9969629     ,0.9435186     ,0.9969021     ,0.9333076     ,0.9994093     ,0.9223713     ,0.9992465     ,
        16,Phi                 ,0.9639300     ,0.0221237     ,0.9669845     ,0.9808114     ,0.9139610     ,0.9224377     ,0.9333536     ,0.9452294     ,0.9838299     ,0.9904791     ,0.9948381     ,0.9969629     ,0.9435186     ,0.9969021     ,0.9333076     ,0.9994093     ,0.9223713     ,0.9992465     ,
        17,Phi                 ,0.9639300     ,0.0221237     ,0.9669845     ,0.9808114     ,0.9139610     ,0.9224377     ,0.9333536     ,0.9452294     ,0.9838299     ,0.9904791     ,0.9948381     ,0.9969629     ,0.9435186     ,0.9969021     ,0.9333076     ,0.9994093     ,0.9223713     ,0.9992465     ,
        18,Phi                 ,0.9521920     ,0.0349615     ,0.9577190     ,0.9899021     ,0.8644025     ,0.8876556     ,0.9068467     ,0.9265964     ,0.9836395     ,0.9915297     ,0.9952279     ,0.9961132     ,0.9249824     ,0.9967990     ,0.9058356     ,0.9972224     ,0.8877336     ,0.9988258     ,
        19,Phi                 ,0.9639300     ,0.0221237     ,0.9669845     ,0.9808114     ,0.9139610     ,0.9224377     ,0.9333536     ,0.9452294     ,0.9838299     ,0.9904791     ,0.9948381     ,0.9969629     ,0.9435186     ,0.9969021     ,0.9333076     ,0.9994093     ,0.9223713     ,0.9992465     ,
        20,Phi                 ,0.9639300     ,0.0221237     ,0.9669845     ,0.9808114     ,0.9139610     ,0.9224377     ,0.9333536     ,0.9452294     ,0.9838299     ,0.9904791     ,0.9948381     ,0.9969629     ,0.9435186     ,0.9969021     ,0.9333076     ,0.9994093     ,0.9223713     ,0.9992465     ,
        21,Phi                 ,0.9639300     ,0.0221237     ,0.9669845     ,0.9808114     ,0.9139610     ,0.9224377     ,0.9333536     ,0.9452294     ,0.9838299     ,0.9904791     ,0.9948381     ,0.9969629     ,0.9435186     ,0.9969021     ,0.9333076     ,0.9994093     ,0.9223713     ,0.9992465     ,
        22,p                   ,0.3048824     ,0.2083059     ,0.2394157     ,0.1530911     ,0.0694287     ,0.0833950     ,0.1026843     ,0.1364021     ,0.4578461     ,0.6283988     ,0.7624064     ,0.8612633     ,0.0504428     ,0.4599506     ,0.0493819     ,0.6329458     ,0.0493819     ,0.7678575     ,
        23,p                   ,0.0024304     ,0.0035303     ,0.0012167     ,0.1173240E-005,0.4557245E-004,0.8111102E-004,0.1571858E-003,0.3324139E-003,0.0036198     ,0.0059525     ,0.0089020     ,0.0122069     ,0.1962355E-005,0.0036198     ,0.1962355E-005,0.0059525     ,0.1173240E-005,0.0088972     ,
        24,p                   ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,
        25,p                   ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,
        26,p                   ,0.0291459     ,0.0477258     ,0.0128703     ,0.0020588     ,0.5968390E-003,0.9879573E-003,0.0017989     ,0.0035395     ,0.0421194     ,0.0716855     ,0.1106772     ,0.1554048     ,0.1203407E-004,0.0421016     ,0.2424906E-004,0.0716855     ,0.1203407E-004,0.1104931     ,
        27,p                   ,0.0370442     ,0.0378324     ,0.0249482     ,0.0111038     ,0.0026135     ,0.0039476     ,0.0062089     ,0.0104816     ,0.0553859     ,0.0821772     ,0.1133656     ,0.1426236     ,0.7148234E-003,0.0555289     ,0.2275266E-003,0.0822150     ,0.1860377E-003,0.1133243     ,
        28,p                   ,0.0075069     ,0.0068920     ,0.0056264     ,0.0036932     ,0.8926392E-003,0.0011838     ,0.0017089     ,0.0027093     ,0.0108047     ,0.0154021     ,0.0200693     ,0.0253532     ,0.6838935E-003,0.0111659     ,0.2443757E-003,0.0154645     ,0.1246652E-003,0.0199933     ,
        29,p                   ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,
        30,p                   ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,
        31,p                   ,0.0034243     ,0.0035184     ,0.0023159     ,0.8472470E-003,0.1793060E-003,0.3062912E-003,0.5122208E-003,0.8973895E-003,0.0052239     ,0.0077317     ,0.0103774     ,0.0130567     ,0.1359966E-004,0.0052239     ,0.1294680E-004,0.0077277     ,0.1294680E-004,0.0103741     ,
        32,p                   ,0.0743237     ,0.0282129     ,0.0680594     ,0.0580793     ,0.0393359     ,0.0423625     ,0.0463274     ,0.0524279     ,0.0921519     ,0.1091044     ,0.1274698     ,0.1474641     ,0.0403425     ,0.0957917     ,0.0354023     ,0.1107534     ,0.0345171     ,0.1294191     ,
        33,p                   ,0.0025134     ,0.0016145     ,0.0021528     ,0.0015344     ,0.5236231E-003,0.6690229E-003,0.8843292E-003,0.0012140     ,0.0035544     ,0.0046099     ,0.0055703     ,0.0066213     ,0.4569886E-003,0.0036773     ,0.3705755E-003,0.0046997     ,0.3074470E-003,0.0056592     ,
        34,p                   ,0.0085263     ,0.0046385     ,0.0073110     ,0.0058222     ,0.0030900     ,0.0035441     ,0.0041329     ,0.0050497     ,0.0114020     ,0.0143181     ,0.0174278     ,0.0207110     ,0.0032652     ,0.0121311     ,0.0024047     ,0.0145939     ,0.0021552     ,0.0177904     ,
        35,p                   ,0.0034183     ,0.0024039     ,0.0027513     ,0.0018132     ,0.8952106E-003,0.0010614     ,0.0013224     ,0.0016751     ,0.0047886     ,0.0063645     ,0.0080585     ,0.0093948     ,0.7640271E-003,0.0049048     ,0.6516327E-003,0.0064165     ,0.6159567E-003,0.0080811     ,
        36,p                   ,0.0914087     ,0.1153546     ,0.0481966     ,0.0067133     ,0.0024125     ,0.0034262     ,0.0056548     ,0.0109389     ,0.1529511     ,0.2337829     ,0.3192189     ,0.4166000     ,0.7888281E-003,0.1530694     ,0.7648808E-003,0.2337829     ,0.7576472E-003,0.3193148     ,
        37,p                   ,0.0085447     ,0.0091310     ,0.0056702     ,0.0015609     ,0.5572281E-003,0.8328389E-003,0.0012841     ,0.0021969     ,0.0130937     ,0.0195265     ,0.0249276     ,0.0330624     ,0.1115548E-003,0.0131158     ,0.7475069E-004,0.0195265     ,0.6761915E-004,0.0249276     ,
        38,p                   ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,0.0000000     ,
        39,p                   ,0.1669682     ,0.0220464     ,0.1645474     ,0.1616919     ,0.1306958     ,0.1347196     ,0.1404598     ,0.1480988     ,0.1847301     ,0.1957147     ,0.2070602     ,0.2156786     ,0.1369178     ,0.1912993     ,0.1302883     ,0.1993461     ,0.1292403     ,0.2120511     ,
