"Date","Lake","TAG.NUMBER","Species","Length..mm.","Weight..g.","Recap","Tag.Loss","Fin.Clipped","Notes","Gear","Site.Transect","Start.Latitude","Start.Longitude","End.Latitude","End.Longitude","On.Time..s.","Water.Temp..C.","Secchi..cm.","Weather","Year","detect"
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"OSS",2.83464566929134,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"OSS",3.22834645669291,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WAE",6.69291338582677,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"YLB",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.19685039370079,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",8.7007874015748,NA,NA,NA,NA,"released alive","Fyke","8","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",8.38582677165354,4.75096562549604,NA,NA,NA,"euthanized","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",7.08661417322835,2.25092153300764,NA,NA,NA,"euthanized","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WAE",6.69291338582677,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",2.8740157480315,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",4.80314960629921,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.71653543307087,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.71653543307087,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.71653543307087,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.71653543307087,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.71653543307087,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.71653543307087,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"OSS",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"OSS",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"OSS",4.09448818897638,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.19685039370079,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.19685039370079,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.19685039370079,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.19685039370079,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",8.74015748031496,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",9.25196850393701,NA,NA,NA,NA,"released alive","Fyke","6","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",8.46456692913386,4.44893207993086,NA,NA,NA,"euthanized","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",7.40157480314961,2.35012963191591,NA,NA,NA,"euthanized","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",7.51968503937008,2.70066491472513,NA,NA,NA,"euthanized","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",5.62992125984252,2.40083599358013,NA,NA,NA,"euthanized","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",8.89763779527559,5.20070900721353,NA,NA,NA,"euthanized","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",2.79527559055118,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",4.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.26771653543307,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",3.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.75590551181102,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",7.75590551181102,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.03937007874016,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.03937007874016,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.03937007874016,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.03937007874016,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.19685039370079,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",5.74803149606299,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",6.25984251968504,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",8.74015748031496,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"FWD",9.29133858267717,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"OSS",2.79527559055118,NA,NA,NA,NA,"released alive","Fyke","3","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",8.89763779527559,5.09929628388508,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",7.91338582677165,3.04899557311416,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",6.69291338582677,1.99959434910669,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",8.50393700787402,3.99918869821337,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",7.99212598425197,3.65085803982434,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",6.61417322834646,2.10100707243514,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",8.11023622047244,5.95028131007602,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"BLB",8.50393700787402,6.15090213231274,NA,NA,NA,"euthanized","Fyke","9","","","","",NA,NA,NA,"",2018,1
"2018-09-13","S. Twin",NA,"WHC",2.83464566929134,NA,NA,NA,NA,"released alive","Fyke","9","","","","",NA,NA,NA,"",2018,1
