facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer
6,22670002,Blue Lake,2003-07-31T15:25:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.004,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-07-31T15:25:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,4.99,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,566,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,18.9,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,45,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,269,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,7440-44-0,Organic carbon,Dissolved,,6.04,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,64.9,ug/l,True,1,,,445,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.016,mg/l,False,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.17,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.08,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.117,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.004,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,1.13,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,37,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,57,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2004-05-26T14:30:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,20,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2005-06-02T12:30:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,47,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,7631-86-9,Silica,Dissolved,,4,mg/l,True,1,,,4500-SI(D),UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,1,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,False,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,7440-44-0,Organic carbon,Total,,7.4,mg/l,True,0.5,,,5310-B,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,7664-41-7,Ammonia (as NH3),Total,,0.01,mg/l,False,0.01,,,APHA 8010F,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,NIT-KJELD,Kjeldahl nitrogen,Total,,1,mg/l,True,0.1,,,351.2,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,630,umho/cm,True,,,,2510,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,TSS,Total suspended solids,NonFilt,,10,mg/l,True,1,,,I3765,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,ALK-TOT,"Alkalinity, total",Total,,300,mg/l CaCO3,True,1,,,2320,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-05-13T12:30:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.12,mg/l,True,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-07-08T14:23:00-05:00,AMBLAKE-SHL,TFSS,Fixed suspended solids,NonFilt,,12,mg/l,True,1,,,160.4,UHLLAKE,Calculated,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-07-08T14:23:00-05:00,AMBLAKE-SHL,TVSS,Volatile Suspended Solids,NonFilt,,11,mg/l,True,1,,,160.4,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-07-08T14:23:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,33,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-07-08T14:23:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,False,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-07-08T14:23:00-05:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,False,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2008-07-08T14:23:00-05:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,590,umho/cm,True,,,,2510,UHLLAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.9,m,True,,,,Unknown,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.48,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,13.4,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,166,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.5,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,784,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,26.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,32,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,308,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,46.1,ug/l,True,1,,,10200-H,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.13,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-06-22T14:30:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.03,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,3,m,True,,,,Unknown,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.47,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.6,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,104,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.2,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,743,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,25.1,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,16,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,293,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,32.5,ug/l,True,1,,,10200-H,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-07-20T14:15:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.3,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.2,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,774,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,28.4,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,31,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,293,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.13,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.41,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,21,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,35,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2000-08-09T17:30:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,14,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,32,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,221,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.085,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.07,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,29,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,42,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-05-24T09:00:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,12,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,24.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,TURB,Turbidity,Total,,46,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,592,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,11.6,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,139,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,3.2,m,True,,,,Unknown,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,PH,pH,Total,,8.5,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.35,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,223,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-06-21,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.47,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-07-25,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.084,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2001-07-25,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,230,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,TURB,Turbidity,Total,,28,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,34.1,ug/l,True,1,,,445,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.9,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.007,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,7440-44-0,Organic carbon,Dissolved,,9.32,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.069,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,25,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,32,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,7,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,2.26,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2002-07-31,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,285,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.7,m,True,,,,Unknown,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.35,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.5,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,111,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.7,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,710,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,23.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,32,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,215,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,7440-44-0,Organic carbon,Dissolved,,7.43,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-05-29T16:15:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,23,ug/l,True,1,,,445,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-06-25T11:15:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-06-25T11:15:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.91,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-06-25T11:15:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.109,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-06-25T11:15:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.004,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-06-25T11:15:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,2.38,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
6,22670002,Blue Lake,2003-06-25T11:15:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,22,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,MONONA,10230001,Lake,
