facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,TEMP-WATER,"Temperature, water",Total,,13.7,deg C,True,0,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,TFSS,Fixed suspended solids,NonFilt,,1,mg/l,False,1,,,160.4,UHLLAKE,Calculated,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,TVSS,Volatile Suspended Solids,NonFilt,,7,mg/l,True,1,,,160.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,TURB,Turbidity,Total,,28,NTU,True,1,,,180.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,ALK-TOT,"Alkalinity, total",Total,,120,mg/l CaCO3,True,1,,,2320,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,420,uS/cm,True,1,,,2510,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.16,mg/l,True,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,NIT-KJELD,Kjeldahl nitrogen,Total,,3.3,mg/l,True,0.1,,,351.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,False,0.05,,,353.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,False,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.18,mg/l,True,0.02,,,365.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,7631-86-9,Silica,Dissolved,,30,mg/l,True,1,,,370.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,7440-44-0,Organic carbon,Total,,15,mg/l,True,0.5,,,415.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,150,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,7664-41-7,Ammonia (as NH3),Total,,0.1,mg/l,True,0.01,,,APHA 8010F,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2006-10-09T16:30:00-05:00,AMBLAKE-SHL,TSS,Total suspended solids,NonFilt,,8,mg/l,True,1,,,I3765,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,PH,pH,Total,,7.9,None,True,,,,4500-H,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,TDS,Total dissolved solids,Dissolved,,301,mg/l,True,,,,HYDROLAB,,Calculated,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,7782-44-7,Dissolved oxygen (DO),Total,,9.1,mg/l,True,0.1,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,DEPTH-BOTTOM,"Depth, bottom",Total,,2.7,m,True,,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,1.6,m,True,0.01,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,TEMP-WATER,"Temperature, water",Total,,16.6,deg C,True,0,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,TFSS,Fixed suspended solids,NonFilt,,2,mg/l,True,1,,,160.4,UHLLAKE,Calculated,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,TVSS,Volatile Suspended Solids,NonFilt,,1,mg/l,True,1,,,160.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,TURB,Turbidity,Total,,9.8,NTU,True,1,,,180.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,ALK-TOT,"Alkalinity, total",Total,,130,mg/l CaCO3,True,1,,,2320,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,470,uS/cm,True,1,,,2510,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.47,mg/l,True,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,NIT-KJELD,Kjeldahl nitrogen,Total,,1.3,mg/l,True,0.1,,,351.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,2.3,mg/l,True,0.05,,,353.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.07,mg/l,True,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.1,mg/l,True,0.02,,,365.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,1,ug/l,False,1,,,445,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,7631-86-9,Silica,Dissolved,,10,mg/l,True,1,,,4500-SI(D),UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,7440-44-0,Organic carbon,Total,,7.1,mg/l,True,0.5,,,5310-B,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-05-09T08:10:00-05:00,AMBLAKE-SHL,7664-41-7,Ammonia (as NH3),Total,,0.01,mg/l,True,0.01,,,APHA 8010F,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-07-25T08:30:00-05:00,AMBLAKE-SHL,7782-44-7,Dissolved oxygen (DO),Total,,8.7,mg/l,True,0.1,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-07-25T08:30:00-05:00,AMBLAKE-SHL,DEPTH-BOTTOM,"Depth, bottom",Total,,2.3,m,True,,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-07-25T08:30:00-05:00,AMBLAKE-SHL,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.8,m,True,0.1,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-07-25T08:30:00-05:00,AMBLAKE-SHL,TEMP-WATER,"Temperature, water",Total,,26.1,deg C,True,0,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-07-25T08:30:00-05:00,AMBLAKE-SHL,TDS,Total dissolved solids,Dissolved,,338,mg/l,True,,,,HYDROLAB,,Calculated,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,TURB,Turbidity,Total,,26.7,NTU,True,1,,,180.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,130,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,7631-86-9,Silica,Dissolved,,28,mg/l,True,1,,,4500-SI(D),UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.13,mg/l,True,0.05,,,353.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,TSS,Total suspended solids,NonFilt,,14,mg/l,True,1,,,I3765,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,False,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,470,uS/cm,True,1,,,2510,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.03,mg/l,True,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,ALK-TOT,"Alkalinity, total",Total,,140,mg/l CaCO3,True,1,,,2320,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2007-09-25T08:00:00-05:00,AMBLAKE-SHL,7440-44-0,Organic carbon,Total,,14,mg/l,True,0.5,,,5310-B,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,DEPTH-BOTTOM,"Depth, bottom",Total,,2.7,m,True,,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,2.4,m,True,,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,TEMP-WATER,"Temperature, water",Total,,15.5,deg C,True,,,,Unknown,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,7782-44-7,Dissolved oxygen (DO),Total,,10.8,mg/l,True,,,,4500-O-G,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,PH,pH,Total,,8.2,None,True,,,,4500-H,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,ALK-TOT,"Alkalinity, total",Total,,190,mg/l CaCO3,True,1,,,2320,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,TDS,Total dissolved solids,Dissolved,,339,mg/l,True,,,,160.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,TURB,Turbidity,Total,,11,NTU,True,,,,180.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,2,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,7440-44-0,Organic carbon,Total,,5.6,mg/l,True,0.5,,,5310-B,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,TFSS,Fixed suspended solids,NonFilt,,2,mg/l,True,1,,,160.4,UHLLAKE,Calculated,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,TVSS,Volatile Suspended Solids,NonFilt,,3,mg/l,True,1,,,160.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.04,mg/l,True,0.02,,,365.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,7664-41-7,Ammonia (as NH3),Total,,0.01,mg/l,False,0.01,,,APHA 8010F,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,True,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,7631-86-9,Silica,Dissolved,,9.9,mg/l,True,1,,,4500-SI(D),UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,2.1,mg/l,True,0.05,,,353.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,530,umho/cm,True,,,,2510,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,TSS,Total suspended solids,NonFilt,,5,mg/l,True,1,,,I3765,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.12,mg/l,True,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-05-20T11:20:00-05:00,AMBLAKE-SHL,NIT-KJELD,Kjeldahl nitrogen,Total,,1.1,mg/l,True,0.1,,,351.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,7782-44-7,Dissolved oxygen (DO),Total,,8.4,mg/l,True,,,,4500-O-G,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,PH,pH,Total,,8.2,None,True,,,,4500-H,,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,TSS,Total suspended solids,NonFilt,,35,mg/l,True,1,,,I3765,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,False,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,1.3,mg/l,True,0.05,,,353.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,NIT-KJELD,Kjeldahl nitrogen,Total,,1.6,mg/l,True,0.1,,,351.2,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,TDS,Total dissolved solids,Dissolved,,438,mg/l,True,,,,160.1,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,7631-86-9,Silica,Dissolved,,19,mg/l,True,1,,,4500-SI(D),UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.08,mg/l,True,0.02,,,365.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,7440-44-0,Organic carbon,Total,,7.7,mg/l,True,0.5,,,5310-B,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,TFSS,Fixed suspended solids,NonFilt,,20,mg/l,True,1,,,160.4,UHLLAKE,Calculated,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,TVSS,Volatile Suspended Solids,NonFilt,,15,mg/l,True,1,,,160.4,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
6,22300007,Silver Lake Max Depth,2008-07-14T16:25:00-05:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,10,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,DICKINSON,10230003,Lake,
